"sample_id","device_timestamp_ns","x_mG","y_mG","z_mG"
"11590","599616144891144448","-993","-1","-42"
"11591","599616144896021376","-998","-1","-37"
"11592","599616144900898312","-1014","-4","-36"
"11593","599616144905773568","-1022","-1","-36"
"11594","599616144910648832","-1026","0","-38"
"11595","599616144915524096","-1030","1","-40"
"11596","599616144920399360","-1017","4","-51"
"11597","599616144925274624","-1008","6","-53"
"11598","599616144930149760","-1001","8","-56"
"11599","599616144935025024","-996","11","-55"
"11600","599616144939900288","-996","7","-55"
"11601","599616144944775552","-996","9","-55"
"11602","599616144949650816","-998","6","-54"
"11603","599616144954526080","-1000","7","-57"
"11604","599616144959401344","-1001","8","-62"
"11605","599616144964276608","-1002","6","-67"
"11606","599616144969151872","-1004","4","-74"
"11607","599616144974027136","-1007","7","-75"
"11608","599616144978902272","-1004","6","-80"
"11609","599616144983777536","-1003","8","-82"
"11610","599616144988652800","-1000","9","-86"
"11611","599616144993528064","-998","10","-84"
"11612","599616144998403328","-995","11","-84"
"11613","599616145003278592","-996","14","-82"
"11614","599616145008153856","-995","16","-86"
"11615","599616145013029120","-998","11","-87"
"11616","599616145017904384","-1000","11","-92"
"11617","599616145022779648","-1005","11","-93"
"11618","599616145027654784","-1003","12","-86"
"11619","599616145032530048","-1002","12","-88"
"11620","599616145037405312","-1001","8","-88"
"11621","599616145042280576","-1000","7","-81"
"11622","599616145047155840","-1000","9","-79"
"11623","599616145052031104","-1003","13","-79"
"11624","599616145056906368","-1007","11","-85"
"11625","599616145061781632","-1008","16","-85"
"11626","599616145066656896","-1006","17","-85"
"11627","599616145071532160","-1005","17","-89"
"11628","599616145076407346","-1012","18","-108"
"11629","599616145081282560","-1018","20","-114"
"11630","599616145086157824","-1007","12","-109"
"11631","599616145091033088","-999","11","-105"
"11632","599616145095908352","-996","13","-95"
"11633","599616145100783616","-995","6","-93"
"11634","599616145105658752","-994","11","-97"
"11635","599616145110534016","-995","10","-101"
"11636","599616145115409280","-999","5","-100"
"11637","599616145120284544","-1002","4","-100"
"11638","599616145125159808","-1005","5","-96"
"11639","599616145130035072","-1005","8","-100"
"11640","599616145134910336","-1006","7","-99"
"11641","599616145139785600","-1005","8","-95"
"11642","599616145144660864","-1007","7","-95"
"11643","599616145149536128","-1008","10","-95"
"11644","599616145154411264","-1009","11","-94"
"11645","599616145159286528","-1012","15","-101"
"11646","599616145164161792","-1014","11","-99"
"11647","599616145169037056","-1015","13","-102"
"11648","599616145173912320","-1017","12","-109"
"11649","599616145178787584","-1017","12","-108"
"11650","599616145183662848","-1016","13","-116"
"11651","599616145188538112","-1016","11","-114"
"11652","599616145193413376","-1013","11","-115"
"11653","599616145198288512","-1011","9","-121"
"11654","599616145203163776","-1012","13","-120"
"11655","599616145208039040","-1007","11","-124"
"11656","599616145212914304","-1010","11","-122"
"11657","599616145217789568","-1008","12","-123"
"11658","599616145222664832","-1012","8","-123"
"11659","599616145227540096","-1012","8","-123"
"11660","599616145232415360","-1008","5","-118"
"11661","599616145237290624","-1010","0","-115"
"11662","599616145242165888","-1008","2","-119"
"11663","599616145247041024","-1007","3","-120"
"11664","599616145251916364","-1009","3","-117"
"11665","599616145256790784","-1011","5","-120"
"11666","599616145261665152","-1009","0","-121"
"11667","599616145266539648","-1005","4","-123"
"11668","599616145271414016","-1005","3","-122"
"11669","599616145276288384","-1007","2","-126"
"11670","599616145281162752","-1004","3","-123"
"11671","599616145286037248","-1009","4","-126"
"11672","599616145290911616","-1003","4","-130"
"11673","599616145295785984","-1002","6","-132"
"11674","599616145300660352","-1000","10","-131"
"11675","599616145305534848","-1000","9","-131"
"11676","599616145310409216","-998","13","-130"
"11677","599616145315283584","-995","18","-132"
"11678","599616145320158080","-994","20","-133"
"11679","599616145325032448","-993","21","-132"
"11680","599616145329906816","-995","18","-133"
"11681","599616145334781184","-995","20","-131"
"11682","599616145339655680","-996","23","-128"
"11683","599616145344530048","-994","20","-121"
"11684","599616145349404416","-993","18","-113"
"11685","599616145354278784","-993","16","-111"
"11686","599616145359153280","-994","16","-117"
"11687","599616145364027648","-998","15","-126"
"11688","599616145368902016","-1001","15","-134"
"11689","599616145373776384","-1011","11","-138"
"11690","599616145378650880","-1029","2","-160"
"11691","599616145383525248","-1042","3","-189"
"11692","599616145388399616","-1045","1","-209"
"11693","599616145393274112","-1025","-2","-161"
"11694","599616145398148480","-996","-9","-103"
"11695","599616145403022848","-993","-10","-105"
"11696","599616145407897216","-992","-11","-110"
"11697","599616145412771712","-991","-12","-115"
"11698","599616145417646080","-992","-9","-133"
"11699","599616145422520448","-995","-11","-150"
"11700","599616145427394854","-997","-9","-171"
"11701","599616145432270080","-998","-6","-181"
"11702","599616145437145344","-1001","-6","-187"
"11703","599616145442020608","-999","-8","-182"
"11704","599616145446895872","-998","-10","-164"
"11705","599616145451771136","-996","-11","-153"
"11706","599616145456646272","-998","-12","-144"
"11707","599616145461521536","-998","-12","-136"
"11708","599616145466396800","-1001","-9","-137"
"11709","599616145471272064","-1003","-10","-137"
"11710","599616145476147328","-1003","-11","-134"
"11711","599616145481022592","-1000","-10","-133"
"11712","599616145485897856","-998","-9","-133"
"11713","599616145490773120","-995","-8","-136"
"11714","599616145495648384","-994","-5","-136"
"11715","599616145500523648","-994","-6","-138"
"11716","599616145505398784","-994","-4","-136"
"11717","599616145510274048","-995","-7","-136"
"11718","599616145515149312","-996","-10","-135"
"11719","599616145520024576","-998","-9","-136"
"11720","599616145524899840","-1000","-10","-140"
"11721","599616145529775104","-1001","-10","-139"
"11722","599616145534650368","-1003","-12","-143"
"11723","599616145539525632","-1001","-11","-142"
"11724","599616145544400896","-1001","-12","-145"
"11725","599616145549276160","-999","-10","-144"
"11726","599616145554151296","-1000","-11","-143"
"11727","599616145559026560","-1001","-12","-145"
"11728","599616145563901824","-998","-13","-145"
"11729","599616145568777088","-998","-16","-151"
"11730","599616145573652352","-998","-12","-149"
"11731","599616145578527616","-997","-12","-150"
"11732","599616145583402880","-996","-13","-152"
"11733","599616145588278144","-996","-11","-157"
"11734","599616145593153408","-995","-11","-158"
"11735","599616145598028544","-994","-12","-163"
"11736","599616145602903882","-996","-13","-160"
"11737","599616145607779200","-996","-11","-157"
"11738","599616145612654464","-995","-11","-156"
"11739","599616145617529728","-995","-9","-158"
"11740","599616145622404992","-997","-10","-152"
"11741","599616145627280256","-998","-10","-155"
"11742","599616145632155392","-1001","-10","-164"
"11743","599616145637030656","-1007","-9","-172"
"11744","599616145641905920","-1003","-10","-172"
"11745","599616145646781184","-1000","-12","-174"
"11746","599616145651656448","-998","-10","-169"
"11747","599616145656531712","-996","-14","-172"
"11748","599616145661406976","-996","-14","-171"
"11749","599616145666282240","-997","-13","-169"
"11750","599616145671157504","-997","-10","-175"
"11751","599616145676032768","-998","-10","-179"
"11752","599616145680907904","-999","-10","-181"
"11753","599616145685783168","-1001","-11","-186"
"11754","599616145690658432","-1001","-13","-183"
"11755","599616145695533696","-1000","-14","-179"
"11756","599616145700408960","-999","-12","-178"
"11757","599616145705284224","-998","-12","-176"
"11758","599616145710159488","-998","-12","-184"
"11759","599616145715034752","-999","-14","-179"
"11760","599616145719910016","-999","-17","-176"
"11761","599616145724785152","-1000","-15","-174"
"11762","599616145729660416","-997","-15","-176"
"11763","599616145734535680","-997","-14","-178"
"11764","599616145739410944","-998","-17","-174"
"11765","599616145744286208","-996","-16","-170"
"11766","599616145749161472","-995","-16","-167"
"11767","599616145754036736","-995","-15","-171"
"11768","599616145758912000","-997","-16","-176"
"11769","599616145763787264","-996","-14","-175"
"11770","599616145768662528","-997","-15","-168"
"11771","599616145773537664","-997","-13","-177"
"11772","599616145778412900","-998","-15","-179"
"11773","599616145783289856","-1000","-14","-182"
"11774","599616145788166784","-997","-15","-188"
"11775","599616145793043712","-997","-15","-179"
"11776","599616145797920640","-996","-15","-186"
"11777","599616145802797696","-995","-13","-190"
"11778","599616145807674624","-995","-15","-189"
"11779","599616145812551552","-994","-13","-187"
"11780","599616145817428480","-994","-11","-188"
"11781","599616145822305408","-994","-12","-192"
"11782","599616145827182336","-995","-12","-190"
"11783","599616145832059264","-994","-10","-188"
"11784","599616145836936320","-995","-9","-190"
"11785","599616145841813248","-995","-9","-191"
"11786","599616145846690176","-995","-7","-193"
"11787","599616145851567104","-995","-10","-193"
"11788","599616145856444032","-996","-10","-194"
"11789","599616145861320960","-995","-10","-198"
"11790","599616145866197888","-995","-7","-197"
"11791","599616145871074816","-994","-11","-205"
"11792","599616145875951872","-994","-8","-203"
"11793","599616145880828800","-993","-11","-202"
"11794","599616145885705728","-993","-11","-205"
"11795","599616145890582656","-993","-10","-208"
"11796","599616145895459584","-994","-12","-206"
"11797","599616145900336512","-993","-10","-204"
"11798","599616145905213440","-993","-9","-202"
"11799","599616145910090496","-993","-6","-207"
"11800","599616145914967424","-994","-7","-205"
"11801","599616145919844352","-995","-6","-209"
"11802","599616145924721280","-996","-3","-208"
"11803","599616145929598208","-996","-6","-208"
"11804","599616145934475136","-996","-6","-203"
"11805","599616145939352064","-995","-3","-201"
"11806","599616145944229120","-994","-4","-195"
"11807","599616145949106048","-993","-4","-187"
"11808","599616145953982938","-993","-1","-178"
"11809","599616145958860800","-990","-8","-172"
"11810","599616145963738624","-993","-10","-162"
"11811","599616145968616448","-995","-8","-178"
"11812","599616145973494144","-997","-4","-202"
"11813","599616145978371968","-1003","-2","-205"
"11814","599616145983249792","-1013","-13","-225"
"11815","599616145988127616","-1025","-13","-240"
"11816","599616145993005312","-1040","-8","-252"
"11817","599616145997883136","-1041","-9","-253"
"11818","599616146002760960","-1010","-12","-183"
"11819","599616146007638784","-995","-14","-150"
"11820","599616146012516480","-996","-14","-179"
"11821","599616146017394304","-995","-13","-161"
"11822","599616146022272128","-993","-10","-166"
"11823","599616146027149952","-994","-7","-202"
"11824","599616146032027648","-994","-4","-227"
"11825","599616146036905472","-995","-4","-236"
"11826","599616146041783296","-994","-6","-240"
"11827","599616146046661120","-993","-7","-243"
"11828","599616146051538944","-993","-5","-240"
"11829","599616146056416640","-993","-9","-228"
"11830","599616146061294464","-994","-9","-224"
"11831","599616146066172288","-994","-11","-218"
"11832","599616146071050112","-994","-8","-209"
"11833","599616146075927808","-994","-8","-205"
"11834","599616146080805632","-995","-5","-206"
"11835","599616146085683456","-995","-5","-209"
"11836","599616146090561280","-994","-5","-211"
"11837","599616146095438976","-995","-5","-207"
"11838","599616146100316800","-994","-2","-210"
"11839","599616146105194624","-994","-1","-206"
"11840","599616146110072448","-996","1","-208"
"11841","599616146114950144","-995","1","-206"
"11842","599616146119827968","-994","0","-210"
"11843","599616146124705792","-997","-1","-206"
"11844","599616146129583520","-997","-1","-206"
"11845","599616146134460416","-1001","-3","-210"
"11846","599616146139337344","-999","-4","-210"
"11847","599616146144214272","-998","-6","-211"
"11848","599616146149091200","-998","-6","-215"
"11849","599616146153968256","-996","-7","-218"
"11850","599616146158845184","-994","-8","-216"
"11851","599616146163722112","-995","-10","-220"
"11852","599616146168599040","-996","-7","-219"
"11853","599616146173475968","-994","-6","-219"
