"sample_id","device_timestamp_ns","voltage_uV"
"1758","599616101061753472","-193"
"1759","599616101069446912","-197"
"1760","599616101077140480","-207"
"1761","599616101084834048","-246"
"1762","599616101092527488","-238"
"1763","599616101100221056","-195"
"1764","599616101107914624","-183"
"1765","599616101115608192","-209"
"1766","599616101123301632","-238"
"1767","599616101130995200","-234"
"1768","599616101138688768","-200"
"1769","599616101146382336","-195"
"1770","599616101154075776","-219"
"1771","599616101161769344","-209"
"1772","599616101169462912","-154"
"1773","599616101177156352","-123"
"1774","599616101184849920","-144"
"1775","599616101192543488","-171"
"1776","599616101200237056","-176"
"1777","599616101207930496","-161"
"1778","599616101215624064","-144"
"1779","599616101223317632","-173"
"1780","599616101231011072","-173"
"1781","599616101238704640","-86"
"1782","599616101246398208","-50"
"1783","599616101254091776","-94"
"1784","599616101261785216","-72"
"1785","599616101269478784","183"
"1786","599616101277172352","617"
"1787","599616101284865792","907"
"1788","599616101292559360","854"
"1789","599616101300252928","562"
"1790","599616101307946496","289"
"1791","599616101315639936","193"
"1792","599616101323333504","197"
"1793","599616101331027072","195"
"1794","599616101338720512","166"
"1795","599616101346414080","132"
"1796","599616101354107648","101"
"1797","599616101361801216","103"
"1798","599616101369494656","108"
"1799","599616101377188224","86"
"1800","599616101384881792","60"
"1801","599616101392575360","36"
"1802","599616101400268800","7"
"1803","599616101407962368","-9"
"1804","599616101415655936","0"
"1805","599616101423349376","9"
"1806","599616101431042944","-14"
"1807","599616101438736512","-28"
"1808","599616101446430080","-31"
"1809","599616101454123520","-33"
"1810","599616101461817088","-38"
"1811","599616101469510656","-43"
"1812","599616101477204096","-36"
"1813","599616101484897664","-28"
"1814","599616101492591232","-33"
"1815","599616101500284800","-36"
"1816","599616101507978240","-19"
"1817","599616101515671808","-16"
"1818","599616101523365376","-36"
"1819","599616101531058816","-74"
"1820","599616101538752384","-135"
"1821","599616101546445952","-193"
"1822","599616101554139520","-243"
"1823","599616101561832960","-277"
"1824","599616101569526528","-275"
"1825","599616101577220020","-284"
"1826","599616101584913536","-316"
"1827","599616101592607104","-325"
"1828","599616101600300544","-272"
"1829","599616101607994112","-224"
"1830","599616101615687680","-255"
"1831","599616101623381248","-335"
"1832","599616101631074688","-359"
"1833","599616101638768256","-325"
"1834","599616101646461824","-267"
"1835","599616101654155264","-200"
"1836","599616101661848832","-188"
"1837","599616101669542400","-171"
"1838","599616101677235968","-98"
"1839","599616101684929408","-86"
"1840","599616101692622976","-115"
"1841","599616101700316544","-69"
"1842","599616101708010112","0"
"1843","599616101715703552","60"
"1844","599616101723397120","161"
"1845","599616101731090688","214"
"1846","599616101738784128","176"
"1847","599616101746477696","154"
"1848","599616101754171264","115"
"1849","599616101761864832","-9"
"1850","599616101769558272","-113"
"1851","599616101777251840","-69"
"1852","599616101784945408","214"
"1853","599616101792638848","658"
"1854","599616101800332416","781"
"1855","599616101808025984","332"
"1856","599616101815719552","-118"
"1857","599616101823412992","-205"
"1858","599616101831106560","-217"
"1859","599616101838800128","-250"
"1860","599616101846493568","-219"
"1861","599616101854187136","-202"
"1862","599616101861880704","-217"
"1863","599616101869574272","-197"
"1864","599616101877267712","-166"
"1865","599616101884961280","-173"
"1866","599616101892654848","-200"
"1867","599616101900348288","-190"
"1868","599616101908041856","-166"
"1869","599616101915735424","-161"
"1870","599616101923428992","-156"
"1871","599616101931122432","-137"
"1872","599616101938816000","-115"
"1873","599616101946509568","-106"
"1874","599616101954203136","-86"
"1875","599616101961896576","-57"
"1876","599616101969590144","-43"
"1877","599616101977283712","-33"
"1878","599616101984977152","-26"
"1879","599616101992670720","-31"
"1880","599616102000364288","-28"
"1881","599616102008057856","-4"
"1882","599616102015751296","-9"
"1883","599616102023444864","-50"
"1884","599616102031138432","-33"
"1885","599616102038831872","0"
"1886","599616102046525440","-67"
"1887","599616102054219008","-144"
"1888","599616102061912576","-164"
"1889","599616102069606016","-214"
"1890","599616102077299584","-272"
"1891","599616102084993152","-282"
"1892","599616102092686592","-294"
"1893","599616102100380160","-258"
"1894","599616102108073728","-168"
"1895","599616102115767296","-159"
"1896","599616102123460736","-159"
"1897","599616102131154304","-77"
"1898","599616102138847860","-36"
"1899","599616102146541440","-48"
"1900","599616102154235008","-33"
"1901","599616102161928448","43"
"1902","599616102169622016","166"
"1903","599616102177315584","260"
"1904","599616102185009152","279"
"1905","599616102192702592","253"
"1906","599616102200396160","207"
"1907","599616102208089728","152"
"1908","599616102215783168","91"
"1909","599616102223476736","36"
"1910","599616102231170304","16"
"1911","599616102238863872","12"
"1912","599616102246557312","7"
"1913","599616102254250880","-26"
"1914","599616102261944448","-79"
"1915","599616102269638016","-77"
"1916","599616102277331456","-86"
"1917","599616102285025024","-185"
"1918","599616102292718592","-176"
"1919","599616102300412032","77"
"1920","599616102308105600","398"
"1921","599616102315799168","518"
"1922","599616102323492736","265"
"1923","599616102331186176","-101"
"1924","599616102338879744","-224"
"1925","599616102346573312","-217"
"1926","599616102354266752","-234"
"1927","599616102361960320","-226"
"1928","599616102369653888","-214"
"1929","599616102377347456","-202"
"1930","599616102385040896","-180"
"1931","599616102392734464","-168"
"1932","599616102400428032","-166"
"1933","599616102408121472","-159"
"1934","599616102415815040","-132"
"1935","599616102423508608","-123"
"1936","599616102431202176","-161"
"1937","599616102438895616","-164"
"1938","599616102446589184","-127"
"1939","599616102454282752","-130"
"1940","599616102461976192","-125"
"1941","599616102469669760","-96"
"1942","599616102477363328","-101"
"1943","599616102485056896","-108"
"1944","599616102492750336","-62"
"1945","599616102500443904","-31"
"1946","599616102508137472","-57"
"1947","599616102515831040","-67"
"1948","599616102523524480","-53"
"1949","599616102531218048","-48"
"1950","599616102538911616","-16"
"1951","599616102546605056","28"
"1952","599616102554298624","4"
"1953","599616102561992192","-36"
"1954","599616102569685760","-9"
"1955","599616102577379200","-12"
"1956","599616102585072768","-98"
"1957","599616102592766336","-60"
"1958","599616102600459776","84"
"1959","599616102608153344","48"
"1960","599616102615846912","-60"
"1961","599616102623540480","0"
"1962","599616102631233920","60"
"1963","599616102638927488","-36"
"1964","599616102646621056","-132"
"1965","599616102654314496","-125"
"1966","599616102662008064","-125"
"1967","599616102669701632","-149"
"1968","599616102677395200","-164"
"1969","599616102685088640","-190"
"1970","599616102692782208","-190"
"1971","599616102700475700","-142"
"1972","599616102708169216","-108"
"1973","599616102715862784","-130"
"1974","599616102723556224","-183"
"1975","599616102731249792","-226"
"1976","599616102738943360","-241"
"1977","599616102746636928","-231"
"1978","599616102754330368","-236"
"1979","599616102762023936","-258"
"1980","599616102769717504","-253"
"1981","599616102777410944","-263"
"1982","599616102785104512","-304"
"1983","599616102792798080","-328"
"1984","599616102800491648","-258"
"1985","599616102808185088","-31"
"1986","599616102815878656","296"
"1987","599616102823572224","492"
"1988","599616102831265792","287"
"1989","599616102838959232","-130"
"1990","599616102846652800","-299"
"1991","599616102854346368","-267"
"1992","599616102862039808","-246"
"1993","599616102869733376","-231"
"1994","599616102877426944","-241"
"1995","599616102885120512","-250"
"1996","599616102892813952","-200"
"1997","599616102900507520","-166"
"1998","599616102908201088","-190"
"1999","599616102915894528","-202"
"2000","599616102923588096","-171"
"2001","599616102931281664","-147"
"2002","599616102938975232","-152"
"2003","599616102946668672","-159"
"2004","599616102954362240","-164"
"2005","599616102962055808","-168"
"2006","599616102969749248","-152"
"2007","599616102977442816","-101"
"2008","599616102985136384","-69"
"2009","599616102992829952","-91"
"2010","599616103000523392","-43"
"2011","599616103008216960","60"
"2012","599616103015910528","45"
"2013","599616103023603968","16"
"2014","599616103031297536","113"
"2015","599616103038991104","195"
"2016","599616103046684672","241"
"2017","599616103054378112","381"
"2018","599616103062071680","468"
"2019","599616103069765248","378"
"2020","599616103077458816","325"
"2021","599616103085152256","325"
"2022","599616103092845824","178"
"2023","599616103100539392","12"
"2024","599616103108232832","-2"
"2025","599616103115926400","60"
"2026","599616103123619968","89"
"2027","599616103131313536","12"
"2028","599616103139006976","-60"
"2029","599616103146700544","-41"
"2030","599616103154394112","-43"
"2031","599616103162087552","-74"
"2032","599616103169781120","-91"
"2033","599616103177474688","-125"
"2034","599616103185168256","-147"
"2035","599616103192861696","-127"
"2036","599616103200555264","-115"
"2037","599616103208248832","-123"
"2038","599616103215942272","-127"
"2039","599616103223635840","-132"
"2040","599616103231329408","-156"
"2041","599616103239022976","-188"
"2042","599616103246716416","-202"
"2043","599616103254409984","-200"
"2044","599616103262103540","-193"
"2045","599616103269797120","-195"
"2046","599616103277490688","-212"
"2047","599616103285184128","-234"
"2048","599616103292877696","-272"
"2049","599616103300571264","-289"
"2050","599616103308264832","-147"
"2051","599616103315958272","164"
"2052","599616103323651840","427"
"2053","599616103331345408","335"
"2054","599616103339038848","-79"
"2055","599616103346732416","-316"
"2056","599616103354425984","-270"
"2057","599616103362119552","-258"
"2058","599616103369812992","-294"
"2059","599616103377506560","-294"
"2060","599616103385200128","-294"
"2061","599616103392893696","-243"
"2062","599616103400587136","-185"
"2063","599616103408280704","-214"
"2064","599616103415974272","-217"
"2065","599616103423667712","-159"
"2066","599616103431361280","-120"
"2067","599616103439054848","-84"
"2068","599616103446748416","-62"
"2069","599616103454441856","-94"
"2070","599616103462135424","-139"
"2071","599616103469828992","-101"
"2072","599616103477522432","84"
"2073","599616103485216000","301"
"2074","599616103492909568","352"
"2075","599616103500603136","277"
"2076","599616103508296576","241"
"2077","599616103515990144","209"
"2078","599616103523683712","144"
"2079","599616103531377152","94"
"2080","599616103539070720","74"
"2081","599616103546764288","38"
"2082","599616103554457856","-4"
"2083","599616103562151296","9"
"2084","599616103569844864","-14"
"2085","599616103577538432","-120"
"2086","599616103585231872","-178"
"2087","599616103592925440","-159"
"2088","599616103600619008","-164"
"2089","599616103608312576","-188"
"2090","599616103616006016","-190"
"2091","599616103623699584","-197"
"2092","599616103631393152","-219"
"2093","599616103639086720","-217"
"2094","599616103646780160","-205"
"2095","599616103654473728","-202"
"2096","599616103662167296","-214"
"2097","599616103669860736","-231"
"2098","599616103677554304","-234"
"2099","599616103685247872","-209"
"2100","599616103692941440","-178"
"2101","599616103700634880","-164"
"2102","599616103708328448","-159"
"2103","599616103716022016","-159"
"2104","599616103723715456","-166"
"2105","599616103731409024","-188"
"2106","599616103739102592","-224"
"2107","599616103746796160","-246"
"2108","599616103754489600","-238"
"2109","599616103762183168","-241"
"2110","599616103769876736","-255"
"2111","599616103777570176","-263"
"2112","599616103785263744","-272"
"2113","599616103792957312","-299"
"2114","599616103800650880","-316"
